171505476,4.71429,7
171881764,4.8,5
171898163,5.0,6
172821893,5.0,13
173001861,4.83622,6272
173429229,4.39471,1130
173706237,4.68966,29
174362776,5.0,11
174455610,4.19999,5
174678530,5.0,6
175613790,5.0,11
175790798,2.8,5
175803816,4.38847,1327
177016415,4.875,8
177214142,4.64706,17
179237686,4.72727,11
179237749,3.77123,848
179237854,4.42613,941
179493747,4.35,20
179879464,5.0,9
180269312,5.0,8
180600601,4.33333,21
180641656,4.29167,24
182379785,4.07143,14
182542127,5.0,14
183309259,4.58537,41
183589475,3.95337,193
184653472,4.6,5
184997088,4.44271,192
185744724,4.66667,15
186187798,4.66667,6
187115094,4.52972,185
187165385,4.4,5
188728678,5.0,13
189123051,4.6,5
189132743,4.125,8
189330872,4.4306,281
189512679,4.0,166
189757737,5.0,19
191111020,5.0,7
191303933,4.43191,257
191636131,4.625,8
191712529,3.75714,70
192399537,4.40909,22
192603830,4.72222,54
192820274,4.61628,344
193109355,4.81579,38
193246391,4.42308,156
193827468,4.8,5
193827939,4.83333,6
193828039,4.73683,19
194168230,4.26667,30
194966956,3.6,5
195785507,4.70833,120
197875368,4.34086,443
199532704,5.0,14
200323953,4.43204,412
200560468,4.55556,9
200654721,4.78595,598
200701517,4.91176,34
201076280,3.16667,6
201291272,3.85143,175
201473701,4.94118,17
201598403,4.46379,1634
201603589,5.0,10
201665992,4.62687,67
201853034,4.69672,854
202108006,4.375,8
202390280,4.8,10
202451761,4.77778,9
202753375,4.21052,19
202795271,3.60563,71
202823957,4.63542,96
202902941,4.78261,23
202916816,3.77778,18
202953615,3.63333,60
203167177,4.66667,6
204006901,4.48148,81
204531458,4.91667,24
204537587,5.0,9
204570355,4.43242,629
204942199,4.5443,79
205427335,4.83077,65
205564635,4.375,8
205862229,4.67856,28
206400290,4.21212,33
206404080,4.17646,17
206785367,4.75,16
207251905,4.17931,291
207505466,4.72862,271
207870198,5.0,6
207911518,5.0,6
208529334,4.36765,272
209002105,4.4,5
209178392,4.6,10
209210466,4.44444,9
209272387,3.66667,6
209274926,1.71429,7
209377688,4.63287,2012
209457654,2.59999,5
209514700,4.90323,62
209859739,4.3118,356
209866231,3.75,12
210163668,4.09091,11
210822073,2.59999,55
210823107,3.90909,33
210896655,4.33333,9
210972033,4.77273,22
211029515,5.0,42
211054543,4.66667,9
211076908,4.66667,27
211682341,4.92308,13
211752918,4.375,16
211790084,4.6,20
211872343,4.65187,293
211872550,4.60905,596
212428747,4.07692,13
212448390,5.0,21
212474194,4.15385,13
212546586,4.32143,28
212850337,3.73737,99
213024387,4.66667,6
213247824,4.62041,490
213300319,5.0,7
213328119,4.85714,7
213328315,4.33333,27
213337253,3.2,5
213725742,5.0,14
213841493,4.66667,12
214089682,4.32927,2136
214195347,4.76471,17
214203373,3.0,6
214353660,4.07692,13
214757819,4.14815,27
214759047,3.66667,9
214923915,4.0,7
215002256,4.78571,14
215003777,4.14286,7
215094371,4.19999,5
215318091,4.0,6
215352157,4.60614,1206
215352157,4.60696,1205
215352157,4.60696,1206
215460374,2.9,10
215526213,3.75,8
215643675,4.63636,22
215863771,4.05,20
215952114,4.72727,11
216015753,4.49758,207
216264217,4.4,10
216278275,5.0,5
216336736,3.875,216
216478078,4.92,25
216547140,4.75,8
216713308,4.45897,393
217153739,3.97619,84
217412343,4.71429,7
217506355,3.14815,54
217733522,4.5,22
218161803,4.4,10
218282043,4.94859,214
218561898,4.28571,7
218692515,4.16667,12
218705732,4.38462,13
219191394,4.57143,7
219193853,4.5,8
219203811,4.84848,33
219580598,4.85714,7
219708992,4.47059,85
219737582,5.0,7
219978825,4.63636,45
220246966,4.83333,6
220330007,4.81013,79
220400371,4.71906,299
250293217,4.8148,27
250433192,5.0,14
250500859,4.44482,300
250523148,4.54839,31
250847898,4.25,8
250892326,4.5862,29
250996930,4.63636,11
251078868,5.0,5
251125834,5.0,7
251161146,4.66667,9
251468782,3.66667,6
251475743,4.65625,32
251500725,5.0,13
251507798,4.84162,3760
251521384,4.71429,7
251570038,4.5,6
251749230,3.42857,7
251773780,4.16667,6
251784588,4.8,5
251800279,4.55556,9
252044716,3.375,8
252064376,3.55556,18
252333772,5.0,6
252335711,3.80702,57
252615782,3.61111,18
252816113,4.51807,83
252820844,4.4,420
252944619,4.0,5
253164388,4.875,8
253167631,4.73157,1139
253191823,4.75084,5063
253191824,4.53301,833
253191830,4.94737,19
253197576,4.42856,7
253428066,5.0,5
253446832,5.0,11
253447675,4.76316,38
253635069,4.63716,113
253682066,4.19999,10
253809240,4.82468,154
253867754,4.87719,57
253983150,4.47059,17
254098743,4.62009,2976
254166967,4.41176,51
254559493,4.80769,52
254620214,4.86667,15
254819595,4.22973,148
254921943,4.40816,49
254985702,4.90909,11
255236053,4.6,5
255434567,4.35294,34
255493932,4.68966,29
255733750,4.06349,63
255787797,3.5,10
256074147,4.91667,24
256425809,4.58333,24
256580326,4.37805,164
256602820,3.48,25
256835827,3.83333,6
256945396,4.58022,455
257042117,4.57528,442
257058906,4.375,8
257301606,4.5,8
257483805,5.0,14
257919111,5.0,6
258314744,4.65132,152
258319207,4.85106,47
258370974,5.0,6
258573451,3.8,10
258574284,4.14286,7
258633626,4.78652,89
258708454,5.0,6
258715020,4.81818,11
258723953,4.25196,127
258805046,4.83333,6
258805048,4.34615,26
258911907,4.92308,13
259662611,4.125,8
259662620,4.71429,7
259748235,4.56667,30
259988929,4.21311,61
260065881,3.90909,11
260190086,4.4572,2090
260199087,4.625,8
260278032,4.84497,2219
260313536,5.0,5
260335249,4.06344,331
260343199,4.67606,71
260358362,4.88888,9
260405301,4.62697,126
260537420,4.18145,1973
260778787,3.73684,38
261064363,4.93333,15
261292012,3.66667,6
261367155,4.0,5
261445602,5.0,12
261446539,2.83333,6
261571629,4.5,14
261585247,4.72222,18
261654474,4.84986,2432
262259083,4.57143,7
262317288,4.52482,423
262520106,3.25,16
262750202,4.15189,158
262942668,4.6391,133
262975081,4.66071,56
262980255,4.5,10
262988920,5.0,10
263032109,4.85714,98
263170419,4.6413,1286
263242885,4.81633,49
263309866,4.28571,21
263846173,4.61537,13
264305058,4.4,20
264308744,5.0,7
264318446,4.29897,485
264340663,4.16667,6
264497806,4.39535,43
264528759,5.0,5
264537349,3.96687,966
264558973,4.62162,74
264572993,4.62687,67
264585212,5.0,6
264659321,4.63636,23
264659389,4.18462,65
264833711,4.98148,54
264836028,4.81818,11
264850760,1.4,5
264893268,3.4,5
265095002,3.875,16
265122153,4.0,8
265307784,4.61864,472
265649029,5.0,8
265668893,4.625,8
265775486,4.16667,6
265799883,4.88213,2120
265874171,4.42856,7
265874299,5.0,5
265991253,4.65788,38
266391367,3.7,20
266416444,4.70212,47
266452311,4.9,30
266713136,4.83562,73
267187155,4.0,11
267218667,5.0,7
267224718,5.0,7
267246159,5.0,7
267255279,4.5,12
267336625,4.0,8
267446892,5.0,20
267718508,4.19999,15
267761849,3.75,12
267824646,4.55556,9
267972899,4.71999,500
267982603,4.5,20
268004674,5.0,7
268213039,4.16871,240
268238310,3.6,5
268281421,5.0,6
268332850,4.91071,56
268380471,5.0,16
268483536,5.0,7
268557178,4.47727,308
268637934,5.0,5
268792321,4.16667,6
268900964,3.47222,36
269068871,4.95833,24
269168334,5.0,6
269213503,4.73973,73
269247327,3.33333,6
269316506,4.83333,6
269500335,4.71429,7
269555149,4.1,10
269605228,3.20833,24
269795738,4.46667,90
269865954,4.03968,252
269869174,5.0,5
269877151,4.18519,27
270048514,4.8,10
270053937,4.44444,9
270165303,4.55556,9
270243107,5.0,5
270246356,5.0,15
270424643,4.58333,12
270572701,3.79699,133
270646795,4.91443,410
270716169,2.88889,9
271086854,4.88888,9
271590644,4.91667,12
271623368,4.36,25
271788683,4.69999,10
271835688,4.83333,6
272091566,4.16667,12
272536452,5.0,11
272536805,5.0,5
272543114,4.19999,5
272680405,4.5,8
272783719,2.28571,7
272848127,4.94595,74
273079475,4.5,6
273121833,4.55556,9
273131889,4.7619,105
273149718,4.30127,395
273410644,4.02041,49
273450951,3.92857,154
273463862,4.71429,7
273674570,4.0,10
273685772,3.53846,13
273685776,4.38983,59
273690117,4.88333,60
273756738,4.9375,16
273766776,4.73758,141
273775094,5.0,5
273792874,5.0,6
273853335,5.0,27
273870915,4.41176,17
273880375,4.14286,7
273881728,4.73239,71
273957310,4.53659,41
274092020,3.72727,22
274193934,4.6875,16
274230435,4.68217,129
274450056,4.77121,2725
274506160,4.70833,48
274631578,4.92308,13
274696205,4.46552,174
274957561,1.75,8
275054586,4.0,8
275218346,3.98263,1036
275286573,5.0,5
275286576,5.0,8
275377513,2.2,10
275459507,4.55556,9
275488698,4.71429,7
275661810,4.63636,11
275699983,4.75012,4226
275743857,4.63636,11
275811225,4.95556,90
275811289,4.95384,130
275834665,4.34797,3711
275972957,4.59322,177
276126666,4.97619,42
276154136,5.0,6
276237220,4.54167,24
276268070,4.72659,2523
276268458,4.51965,229
276445265,4.92856,14
276498344,4.5,10
276600697,4.57143,238
276609412,4.57143,7
276657920,5.0,5
276890851,5.0,6
276979569,4.66667,21
276986548,4.15788,19
277014065,4.66667,6
277077139,4.76923,13
277093897,4.3,20
277096761,4.6,15
277118172,3.35294,17
277283542,3.98246,57
277365275,4.33333,6
277448744,4.6,5
277453455,4.17757,107
277469694,3.8,5
277518737,4.33333,9
277588936,4.97101,69
277756133,4.85714,7
277819863,5.0,8
277831747,4.87624,299
277912637,4.28571,28
278076085,4.8101,416
278092411,4.0,5
278093279,4.6,10
278281706,4.07692,13
278396471,4.78125,32
278543426,4.6,5
278551493,3.81481,27
278622674,4.95238,42
278809845,4.58333,12
278852309,5.0,8
278974813,4.45809,716
278981407,4.67201,9365
279017816,4.88888,18
279040049,4.31342,67
279093812,4.875,8
279105328,4.45192,104
279180987,4.83607,183
279241099,4.58451,1562
279714383,4.61289,31
279756528,4.5,22
279979648,5.0,7
279983581,4.63158,19
280048405,4.875,24
280182334,5.0,6
280203761,4.83333,6
280235645,4.5,12
280288298,4.80556,36
280382058,4.8,10
280651828,3.4,5
280805797,2.76471,17
280975343,4.16667,6
280992020,4.875,8
280992587,4.32759,58
281051419,4.5,10
281239974,5.0,8
281261324,4.73016,815
281301957,4.04761,21
281315460,4.23885,381
281315460,4.24671,381
281532782,4.65217,46
281542536,4.90909,11
281776316,4.75,12
281777685,4.92856,182
281781179,4.44999,20
281827445,3.91525,59
282115068,4.42856,14
282176474,4.70732,41
282539346,5.0,10
282618693,4.92541,295
282795787,4.43275,685
282795787,4.43358,686
283023502,5.0,7
283273745,3.78652,89
283348944,4.875,8
283366979,4.75806,124
283424434,4.875,8
283525022,5.0,7
283593221,4.85965,57
283605519,3.8751,3580
283657561,4.77457,1560
283908977,4.84093,1119
283958351,4.83333,6
284008818,4.33333,6
284012446,4.27273,44
284031919,2.10525,19
284286741,5.0,6
284362028,4.19999,5
284386943,4.66667,12
284457843,4.23077,13
284459486,4.13333,15
284568764,4.88043,92
284743347,4.5,18
284749195,4.46667,15
284800060,4.71429,7
284920896,4.42856,28
285039583,5.0,9
285171990,4.55556,8
285535841,4.42856,7
285536692,3.88889,9
285582262,4.28571,7
285582454,4.47826,23
285594306,4.64912,57
285690764,4.71429,7
285855939,4.78571,14
285901713,4.5098,102
286005466,5.0,7
286020710,5.0,7
286055834,3.75,12
286077602,4.8,5
286105255,4.27778,18
286383930,4.5,6
286435007,4.79487,39
286465963,4.13514,37
286573098,1.8,5
286639631,5.0,6
286681986,4.27273,11
286889904,4.85464,1596
286892806,4.14286,7
286894930,4.63636,11
286910253,4.31034,29
287034909,4.55556,9
287088945,4.58824,17
287110468,4.17949,39
287113664,4.33333,51
287114592,4.66667,18
287502702,4.8,5
287520801,4.10344,58
287652788,5.0,5
287657593,4.5,8
287805804,4.84615,26
287926320,4.58333,12
288415568,4.57143,7
288415571,3.63158,19
288416054,3.6,5
288444699,3.375,8
288472896,4.85116,215
288508989,4.54258,411
288514886,4.9,10
288530867,4.88888,9
288651416,4.86667,30
288690900,5.0,13
289105827,4.56206,427
289338154,4.57884,558
289530738,4.0,10
290055666,4.47714,350
290067930,4.66667,15
290221884,4.4,5
290368247,4.77193,57
290635851,4.81818,11
290695132,4.11111,18
290783428,4.72233,2613
290803395,4.43276,238
290951725,4.33333,27
291176274,4.31818,22
291245419,4.73913,23
291806626,4.83333,30
291878879,5.0,6
291942390,4.23602,159
292025793,4.43284,134
292026740,3.43902,41
292027206,3.96774,31
292129648,4.41176,17
292130379,4.30951,42
292156477,5.0,13
292230502,4.7963,54
292239980,4.14286,7
292455370,4.73332,15
292461263,3.61905,21
292495789,3.8,5
292527085,4.33333,6
292725275,4.06818,44
292742889,4.85714,7
292865394,4.74285,35
293103765,4.75,16
293299191,3.66667,6
293416018,4.83333,48
293537343,4.5,12
293628669,4.97674,43
293692362,4.65217,115
293743265,4.8053,113
293913152,4.125,16
294055448,4.27943,5319
294055449,4.41507,1571
294367635,4.64865,148
294367636,4.3253,249
294414895,2.81818,11
294943387,4.71052,38
294944294,4.11111,9
295092601,4.8,5
295426065,4.0,5
295538045,4.19999,5
295732501,4.80645,31
295771160,5.0,8
295827354,4.85714,7
295833491,4.5,40
295971174,5.0,9
295980567,4.63158,19
296189771,4.64035,114
296392049,5.0,10
297441866,2.0,6
299344115,4.75,8
299402089,4.82353,17
299470004,3.58333,12
299501835,4.63842,177
299700719,5.0,8
300620366,4.79167,192
300693293,4.71429,7
300758106,4.92856,14
300769012,4.71429,14
300859167,4.21429,14
300878264,4.375,8
300916003,4.16667,6
301057461,2.0,5
301152776,5.0,15
301295540,4.97619,41
301316126,4.97101,138
301329048,2.88889,9
301564383,4.83051,59
301626726,4.07143,14
301670981,4.42856,14
302036340,4.92856,14
302051677,4.94815,135
302100168,4.60714,28
302563557,3.88235,17
302866852,4.91111,45
302869307,4.41538,65
302880086,4.8,5
302880369,4.19999,5
302884667,2.5,6
302966399,4.85714,7
303037718,4.5,8
303222991,5.0,5
303409823,4.63636,11
303414197,5.0,15
303492600,4.78571,14
303514101,4.69999,20
303531158,4.33333,6
303638149,4.86956,23
303668886,4.19999,65
303713774,4.9,10
303814418,4.91667,24
303845413,5.0,9
303923900,5.0,10
303953507,5.0,5
304202717,5.0,14
304393821,4.85714,14
304531053,4.33807,985
304544128,4.8,5
304558357,4.22222,9
304579251,5.0,42
304596565,4.125,8
304771235,4.86842,38
304863991,4.66667,27
304895030,4.58333,12
304962879,3.6,10
305291021,5.0,8
305337965,4.59091,22
305479402,4.5625,16
305589932,4.25,44
305633981,5.0,5
305699094,4.6,10
306072511,3.2,5
306072539,4.4,5
306095112,4.14286,7
306106212,4.61363,352
306263434,4.19999,10
306458827,4.63158,57
306494824,4.59573,188
306501989,4.73683,19
306565142,4.22222,9
306597476,4.37382,108
306658877,4.90909,11
306664205,4.85714,7
306871685,1.83333,6
307035139,4.71429,35
307098406,3.2,5
307173520,4.8,60
307201172,4.81818,11
307368110,4.57895,19
307370313,5.0,7
307440153,5.0,5
307559955,4.90909,11
307781369,3.63636,11
307845152,3.99435,177
307958844,5.0,5
308046040,4.8,5
308231114,4.8,10
308604934,5.0,7
308625522,4.66667,9
308761591,4.49057,53
308933175,5.0,12
309108322,4.38028,71
309202663,4.6,5
309394683,5.0,5
309482264,4.71429,7
309519084,4.42856,14
309527616,4.5862,29
309682242,5.0,27
309796591,4.22222,9
309931184,4.51977,860
309948372,4.69231,13
310502348,4.73332,15
310540824,4.92856,14
310864997,4.33333,9
310884416,5.0,6
310922704,4.55556,9
311058181,4.36496,411
311421319,4.76316,38
311523972,5.0,5
311541126,4.6,5
311621542,5.0,5
311659560,4.11111,9
311693597,4.88235,17
311922756,4.19999,5
312023697,4.71429,7
312223358,4.91667,12
312280089,4.76743,43
312288783,4.19999,5
312413895,4.35,40
312417941,2.2,5
312670238,4.76923,26
312752157,4.46154,26
312913673,3.51724,29
313146210,5.0,8
313177332,4.83333,6
313301718,4.85714,14
313417425,3.85366,41
313417427,3.9,20
313452140,3.33333,6
313551866,4.67999,75
313776961,4.16667,6
314073213,4.87692,65
314251462,4.52941,17
314598286,5.0,8
314798759,4.64286,14
314864961,4.28571,7
315099597,5.0,6
315105278,4.82292,96
315206812,3.57143,7
315348503,4.73683,19
315662428,3.72727,11
315758704,4.83333,12
315957835,4.84615,26
316045799,4.78445,4745
316264331,4.91667,12
317021382,4.375,8
317021426,4.46154,26
317022421,4.35294,17
317166172,5.0,8
317253141,5.0,27
317270765,5.0,7
317323508,4.32143,28
317406364,4.6,5
317588051,4.53333,15
317588141,4.61905,21
317592662,4.46667,30
317665546,4.0,8
317764376,4.6,5
317781275,4.93548,62
317783791,5.0,5
317797880,3.4,5
317885271,4.83333,6
318097124,4.83815,173
318103077,4.875,8
318128571,4.14286,7
318136535,4.71429,7
318569688,4.875,8
318601461,5.0,6
318692077,4.7863,861
318847966,4.45454,11
318908402,4.61223,98
318959624,4.23077,13
319021631,3.5,8
319500626,3.70588,17
319525839,3.8,5
319577405,3.33333,6
319626673,4.63636,33
319690657,4.6,5
319725510,4.86667,15
319878300,4.93333,15
320025738,4.86414,633
320435462,5.0,5
320450292,4.09091,22
320461501,4.18182,11
320585207,4.0,8
321134538,4.0,8
321783344,4.19999,5
321917733,4.8,10
322041502,4.8,10
322125098,5.0,8
322154103,4.88953,172
322217938,3.16667,6
322900992,4.13333,15
322971216,5.0,5
322981788,5.0,8
323134498,4.59459,37
323395304,5.0,9
323496592,3.9375,48
324062105,4.94737,19
324063298,4.69999,10
324240843,5.0,7
324328164,4.57143,7
324516033,3.28571,7
324698394,4.79184,245
325218031,4.5,8
325307106,4.80769,26
325404506,4.50517,1645
325537702,4.42856,14
326115702,4.625,32
326120877,4.25587,426
326155304,3.63636,11
326305833,4.9,10
326373771,4.15385,13
326385223,5.0,14
326490474,4.4,5
326854134,4.33333,15
326878124,5.0,5
327234205,4.66667,57
327358769,4.41176,51
327417405,4.76825,315
327437124,4.88188,127
327627732,4.16667,6
327837326,4.96667,30
328076847,4.88858,1070
328324149,4.85897,78
328520113,4.0226,177
328716252,4.94999,20
328844992,4.4,5
329032812,4.5,6
329144385,5.0,6
329160052,4.19999,5
329171028,4.7037,27
329181086,5.0,5
329190972,4.625,16
329375586,4.33333,6
329384874,4.5,8
329499352,3.86667,15
329754355,4.85714,28
329758426,5.0,6
329900371,4.95833,24
330208181,4.92856,14
330208271,4.55556,9
330585133,3.15385,13
330728966,3.64286,14
330765152,4.35714,27
330916031,4.85714,7
331012875,4.6,20
331058903,4.93333,15
331076026,3.76923,13
331140123,4.61537,13
331296649,4.11765,17
331535092,4.95652,23
331723086,4.65731,677
331756203,5.0,45
331894219,4.83333,6
332167790,4.45833,24
332231975,4.27273,11
332442269,4.45454,11
332498393,5.0,8
332657963,4.95348,43
332778382,4.00757,132
332862590,5.0,8
333218352,5.0,6
333250200,3.66667,9
333620562,4.92856,14
333884034,4.78014,141
334113487,4.85714,7
334179090,4.675,120
334204277,4.70089,448
334330141,4.85937,256
334601372,4.42856,7
334625136,3.88889,9
334782612,4.5625,16
334805648,5.0,7
334821992,5.0,6
334851244,4.44999,20
334958980,4.42856,7
335387058,4.55556,9
335811999,4.65625,96
336127245,4.97059,34
336628920,5.0,6
336862816,4.57288,878
336912847,5.0,6
336931685,3.83092,1106
337104024,4.27273,11
337104617,5.0,5
337466635,4.45454,11
337539972,4.17646,17
337572821,4.33333,9
337713843,4.72814,1990
338011239,5.0,5
338060113,4.53333,15
338268978,4.60869,115
338409946,5.0,6
338465947,5.0,82
338466441,4.6,5
338551110,5.0,9
338620119,4.72727,11
338649713,4.16667,6
338747657,4.45454,11
339838567,4.44828,29
339881075,4.67573,404
339892187,4.71429,14
339927153,3.4,5
339995275,3.8,5
340004438,4.0,5
340318766,5.0,28
340319574,3.75,12
340518474,4.83333,6
340523174,4.60483,248
340530449,4.0,29
340620171,4.85714,7
340765247,4.13333,15
340777323,4.79545,88
340996908,4.5,8
341015935,4.71429,7
341335411,4.30769,13
341608334,3.7,10
341787581,5.0,11
341821932,4.33333,9
342472045,4.90909,11
343221999,3.57143,7
343472931,4.95238,42
343743917,5.0,18
343898585,4.77778,18
344019340,4.65115,43
344546010,3.56604,53
344887429,4.0,13
345035211,4.69565,23
345156127,4.42856,7
345315814,4.66667,6
345412221,4.53258,706
345412221,4.53258,707
345969783,4.94118,34
346007335,4.5,10
346121346,4.83333,12
346337520,4.19999,10
347062949,4.75,16
347388782,4.88888,9
347638376,5.0,7
348103034,4.75,44
348148553,4.71429,35
348388036,4.64516,31
348431596,5.0,14
348466252,4.19999,95
348527597,4.75,16
348527807,4.27778,36
348527831,4.5,96
348579079,4.88888,9
348619171,5.0,8
348655557,2.5294,17
348803511,5.0,6
348803834,4.47368,19
348865118,3.6,5
349438208,5.0,5
349477934,4.9,10
350035635,4.86956,23
350359306,3.9878,574
350405352,4.4,15
350425695,5.0,23
350507539,4.57143,7
350846814,5.0,5
351035671,3.4,5
351096296,4.53175,378
351340191,4.5,18
351421145,4.5,12
351657112,4.57143,7
351680489,4.88888,27
351728565,5.0,10
352231013,4.85714,7
352249245,4.77778,9
352434017,3.5,6
352551774,4.6,5
352660924,4.71975,472
352721110,4.125,8
352724739,5.0,9
352963125,4.85714,7
352985188,5.0,5
354108523,4.91667,12
354134493,4.86667,15
354157137,5.0,15
354166313,4.86956,23
354180976,4.83333,30
354266866,4.8,30
354285983,4.97222,36
354643597,4.65853,41
354668519,4.38914,2912
354947501,4.46774,62
355124824,5.0,6
355125543,5.0,25
355597935,5.0,12
355658906,4.83333,12
355664531,5.0,9
355830919,3.4,5
356112026,4.76471,17
356112146,5.0,6
356174287,3.23529,34
356469307,5.0,8
356489089,4.9,10
357099534,4.83333,6
357413115,5.0,6
357413899,5.0,10
357415011,4.6,5
357428438,3.83333,6
357474521,4.67742,31
357713773,4.55556,9
357825509,4.625,8
358063897,4.5,34
358196245,4.5,10
358460828,4.5,6
358612589,4.28788,65
358612594,4.47521,242
358642253,4.67856,28
358731231,4.94643,56
358958516,4.30769,26
359059786,4.37837,37
359068006,5.0,8
359203481,4.4375,16
359518214,4.38,200
359518320,4.0,67
359567914,5.0,7
359689943,5.0,12
359703665,4.5,60
359704972,3.06667,15
359716042,4.81818,11
359744803,4.49518,311
359967602,4.90909,11
360018697,4.38462,13
360020609,4.5,6
360575394,4.94737,19
360889910,4.69393,380
360895457,4.59091,22
360896481,4.67646,68
360898428,4.54167,24
360972422,5.0,6
360992491,4.14286,7
361061707,4.78261,23
361221823,4.82927,123
361241367,5.0,8
361242548,4.775,40
361272236,4.90066,302
361341791,3.95,20
361578135,5.0,9
362028986,4.86956,46
362074949,4.57143,7
362095005,5.0,7
362115318,4.36397,261
362121403,4.81034,58
362140601,4.44444,27
362354211,4.93333,15
362386499,4.61111,36
362386509,4.53488,86
362978974,5.0,5
363437584,5.0,12
363782650,4.55556,18
364383392,4.47368,38
364678400,4.75152,1312
364916205,4.92308,13
364919510,4.6,5
364995753,4.92156,51
365360524,4.38888,36
365552259,4.85714,21
365707192,4.95238,21
365910562,4.43478,23
366044925,3.35714,28
366154706,5.0,6
366230126,1.85714,7
366415012,4.12195,41
366539277,5.0,8
366655217,5.0,8
366714761,4.44444,9
366746666,4.27273,22
366795626,5.0,18
366931951,4.89655,289
366999404,4.73332,15
367283515,5.0,5
367963629,4.625,8
368077446,4.5,16
368255456,2.66667,6
368387326,4.85483,124
368595002,4.19999,5
368604225,5.0,24
369020321,4.88888,9
369361785,4.52381,21
369466782,5.0,11
369564338,5.0,11
370149247,4.71429,14
370181204,4.8,10
370827749,3.9,10
370854822,4.66667,18
370917047,5.0,5
371172202,4.22302,139
371172407,4.64516,31
371535939,4.57143,28
371537350,4.66667,15
371750376,4.62935,402
371931111,4.81818,11
371996429,4.77866,375
